dice,iou,hd95,precision,recall,f1,image_id,class,n_masks
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1499),Normal,25
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4956),Normal,26
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2333),Normal,50
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4572),Normal,17
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2098),Normal,48
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (3251),Normal,35
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (205),Normal,41
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (3730),Normal,31
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1078),Normal,19
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2106),Normal,59
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (3203),Normal,37
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1005),Normal,46
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4330),Normal,51
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (3241),Normal,31
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (909),Normal,34
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (547),Normal,31
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2097),Normal,42
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (3855),Normal,23
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2500),Normal,43
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1128),Normal,22
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4384),Normal,35
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4067),Normal,32
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (903),Normal,27
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (3303),Normal,19
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (3537),Normal,20
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (707),Normal,36
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1717),Normal,46
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2940),Normal,52
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2304),Normal,44
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (5058),Normal,46
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1670),Normal,36
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (3061),Normal,18
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4885),Normal,36
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2732),Normal,25
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1089),Normal,23
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4833),Normal,35
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (287),Normal,22
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4041),Normal,30
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1633),Normal,58
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (3079),Normal,13
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4406),Normal,26
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2738),Normal,28
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4827),Normal,38
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1453),Normal,31
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2892),Normal,40
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4354),Normal,25
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1373),Normal,39
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (5024),Normal,43
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4847),Normal,30
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4066),Normal,35
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (3902),Normal,36
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4866),Normal,31
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4434),Normal,22
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (18),Normal,24
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4497),Normal,33
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (220),Normal,46
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (3965),Normal,27
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2151),Normal,19
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (3835),Normal,28
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4467),Normal,32
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (3585),Normal,15
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (3735),Normal,26
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2905),Normal,54
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1620),Normal,38
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1266),Normal,42
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1613),Normal,37
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2564),Normal,34
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2968),Normal,36
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2481),Normal,29
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (3742),Normal,20
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1205),Normal,33
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1379),Normal,37
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2394),Normal,23
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (3969),Normal,27
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (788),Normal,32
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (511),Normal,36
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4231),Normal,28
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4583),Normal,25
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (3068),Normal,14
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (3050),Normal,17
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4955),Normal,20
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (987),Normal,21
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1789),Normal,24
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (3379),Normal,30
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2352),Normal,23
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1688),Normal,37
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (3375),Normal,35
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2293),Normal,45
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (504),Normal,30
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1577),Normal,31
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (3876),Normal,28
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (743),Normal,32
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4388),Normal,32
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1757),Normal,27
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (818),Normal,37
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (595),Normal,24
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4060),Normal,37
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2700),Normal,41
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1921),Normal,13
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1334),Normal,19
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (3786),Normal,22
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1385),Normal,28
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2132),Normal,19
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1871),Normal,40
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1132),Normal,21
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4598),Normal,18
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (901),Normal,27
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2202),Normal,24
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (404),Normal,53
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4944),Normal,22
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1440),Normal,27
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (861),Normal,33
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (3140),Normal,42
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1009),Normal,42
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1082),Normal,22
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4023),Normal,45
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (3117),Normal,11
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2406),Normal,28
