dice,iou,hd95,precision,recall,f1,class,stem
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4120)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4651)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4061)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (148)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4643)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3966)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3594)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1398)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (662)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1174)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (967)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2360)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (419)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4974)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3796)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2850)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (480)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3377)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3744)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1915)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1579)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1802)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4501)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4415)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (5022)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1106)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2061)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3665)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3834)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (898)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3271)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3081)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1119)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (717)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (484)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2908)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (86)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1164)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3571)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2568)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1459)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3633)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1054)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3922)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4646)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4454)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4328)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4090)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1224)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1561)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1819)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3550)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3419)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3421)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1108)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (380)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2602)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (379)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4948)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3296)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1509)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4828)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4945)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1622)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4559)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2063)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1879)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (214)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4022)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4528)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3828)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1647)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3697)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2893)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2340)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2649)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3976)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1540)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (858)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3279)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4408)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (441)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4215)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1285)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3508)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1822)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1245)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2764)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1493)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3072)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (232)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (900)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (373)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1543)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1917)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1473)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4124)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3177)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3236)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1745)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4507)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (840)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2725)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (209)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1267)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (106)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3354)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2499)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3007)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4546)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (631)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4667)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3330)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1133)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (168)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2088)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3294)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (811)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4436)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3329)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2118)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2750)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1337)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (724)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3482)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1772)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2366)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2659)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1339)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3998)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3128)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3950)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1900)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3592)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (983)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (491)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2281)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (590)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (360)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3108)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3106)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1713)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3323)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1756)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4375)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2231)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1156)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4989)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3776)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4518)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1039)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3558)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (552)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2548)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (766)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1805)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4214)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3530)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3815)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (71)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3139)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4300)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3886)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (377)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (402)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1253)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (579)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4527)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2222)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3238)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4899)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4376)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (889)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4322)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (897)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (701)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (565)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4268)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2595)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3500)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2977)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2971)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1975)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4157)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (597)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4870)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3391)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2608)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1088)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2563)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2250)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2291)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4248)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1314)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4930)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (645)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (461)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4829)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1645)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3509)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3528)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4028)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2444)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1276)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2706)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1749)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1328)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2571)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2930)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4427)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4499)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4831)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1853)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4181)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1015)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2639)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2164)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3593)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1195)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3565)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1393)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4353)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2846)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2486)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4332)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4496)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (946)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (792)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4649)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (454)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1720)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3791)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3498)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4462)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (227)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1522)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1181)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (5047)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4178)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1849)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3088)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3215)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (417)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3844)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1867)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1985)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (920)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4986)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4392)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (880)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1464)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2116)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4641)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2746)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (160)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (493)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2337)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (918)
0.2687,0.1552,73.8055,0.1639,0.7455,0.2687,Tumor,Tumor- (61)
0.0,0.0,149.8574,0.0,0.0,0.0,Tumor,Tumor- (957)
0.0,0.0,247.2787,0.0,0.0,0.0,Tumor,Tumor- (1583)
0.0,0.0,169.0868,0.0,0.0,0.0,Tumor,Tumor- (840)
0.0,0.0,178.3194,0.0,0.0,0.0,Tumor,Tumor- (1382)
0.0,0.0,170.0029,0.0,0.0,0.0,Tumor,Tumor- (845)
0.0,0.0,181.0876,0.0,0.0,0.0,Tumor,Tumor- (272)
0.0,0.0,173.9612,0.0,0.0,0.0,Tumor,Tumor- (1306)
0.0,0.0,167.7382,0.0,0.0,0.0,Tumor,Tumor- (1343)
0.0,0.0,144.8409,0.0,0.0,0.0,Tumor,Tumor- (2196)
0.0,0.0,193.4477,0.0,0.0,0.0,Tumor,Tumor- (663)
0.1194,0.0635,91.7411,0.0659,0.6339,0.1194,Tumor,Tumor- (1725)
0.0,0.0,66.5727,0.0,0.0,0.0,Tumor,Tumor- (2182)
0.0,0.0,130.5,0.0,0.0,0.0,Tumor,Tumor- (2116)
0.1283,0.0685,88.1887,0.0701,0.7532,0.1283,Tumor,Tumor- (1669)
0.0,0.0,125.2248,0.0,0.0,0.0,Tumor,Tumor- (1298)
0.0241,0.0122,107.9627,0.0126,0.2565,0.0241,Tumor,Tumor- (2257)
0.0,0.0,150.0,0.0,0.0,0.0,Tumor,Tumor- (2124)
0.0,0.0,122.5457,0.0,0.0,0.0,Tumor,Tumor- (2215)
0.0,0.0,139.992,0.0,0.0,0.0,Tumor,Tumor- (1271)
0.1643,0.0895,124.2463,0.0977,0.5159,0.1643,Tumor,Tumor- (1024)
0.0,0.0,120.7096,0.0,0.0,0.0,Tumor,Tumor- (2208)
0.0,0.0,223.9327,0.0,0.0,0.0,Tumor,Tumor- (356)
0.0,0.0,97.4066,0.0,0.0,0.0,Tumor,Tumor- (1189)
0.0,0.0,152.2311,0.0,0.0,0.0,Tumor,Tumor- (2187)
0.0,0.0,173.3173,0.0,0.0,0.0,Tumor,Tumor- (281)
0.0,0.0,55.7603,0.0,0.0,0.0,Tumor,Tumor- (953)
0.0,0.0,168.6483,0.0,0.0,0.0,Tumor,Tumor- (1423)
0.2805,0.1631,59.7034,0.1738,0.7259,0.2805,Tumor,Tumor- (141)
0.0,0.0,125.501,0.0,0.0,0.0,Tumor,Tumor- (305)
0.1188,0.0632,91.2483,0.0648,0.7194,0.1188,Tumor,Tumor- (1702)
0.0,0.0,170.8431,0.0,0.0,0.0,Tumor,Tumor- (846)
0.0,0.0,106.5516,0.0,0.0,0.0,Tumor,Tumor- (1605)
0.0,0.0,128.095,0.0,0.0,0.0,Tumor,Tumor- (2235)
0.0,0.0,173.5196,0.0,0.0,0.0,Tumor,Tumor- (1377)
0.0,0.0,196.3015,0.0,0.0,0.0,Tumor,Tumor- (615)
0.0,0.0,73.8305,0.0,0.0,0.0,Tumor,Tumor- (969)
0.0,0.0,174.1554,0.0,0.0,0.0,Tumor,Tumor- (711)
0.1627,0.0885,101.1496,0.0918,0.7111,0.1627,Tumor,Tumor- (895)
0.2925,0.1713,68.8885,0.184,0.7137,0.2925,Tumor,Tumor- (74)
0.0,0.0,119.2159,0.0,0.0,0.0,Tumor,Tumor- (856)
0.0,0.0,159.1225,0.0,0.0,0.0,Tumor,Tumor- (1633)
0.0063,0.0032,84.5237,0.0036,0.0246,0.0063,Tumor,Tumor- (1908)
0.0,0.0,188.9051,0.0,0.0,0.0,Tumor,Tumor- (686)
0.0,0.0,138.0956,0.0,0.0,0.0,Tumor,Tumor- (203)
0.0,0.0,96.7561,0.0,0.0,0.0,Tumor,Tumor- (1476)
0.0,0.0,284.1242,0.0,0.0,0.0,Tumor,Tumor- (1868)
0.0,0.0,159.7098,0.0,0.0,0.0,Tumor,Tumor- (1838)
0.0,0.0,140.4715,0.0,0.0,0.0,Tumor,Tumor- (765)
0.0,0.0,194.4767,0.0,0.0,0.0,Tumor,Tumor- (636)
0.1124,0.0595,84.162,0.0607,0.7544,0.1124,Tumor,Tumor- (18)
0.1293,0.0691,88.2001,0.0708,0.7438,0.1293,Tumor,Tumor- (1682)
0.1885,0.1041,64.158,0.1086,0.7136,0.1885,Tumor,Tumor- (168)
0.0,0.0,171.6967,0.0,0.0,0.0,Tumor,Tumor- (1388)
0.0129,0.0065,116.1561,0.0066,0.2605,0.0129,Tumor,Tumor- (1085)
0.0,0.0,194.0324,0.0,0.0,0.0,Tumor,Tumor- (601)
0.0,0.0,146.0169,0.0,0.0,0.0,Tumor,Tumor- (921)
0.0,0.0,115.5638,0.0,0.0,0.0,Tumor,Tumor- (1195)
0.0,0.0,192.3416,0.0,0.0,0.0,Tumor,Tumor- (568)
0.0,0.0,181.707,0.0,0.0,0.0,Tumor,Tumor- (972)
0.1349,0.0723,86.9601,0.0743,0.7302,0.1349,Tumor,Tumor- (1679)
0.0,0.0,73.2656,0.0,0.0,0.0,Tumor,Tumor- (970)
0.0,0.0,186.5078,0.0,0.0,0.0,Tumor,Tumor- (251)
0.0631,0.0326,146.6458,0.0332,0.6557,0.0631,Tumor,Tumor- (1220)
0.0228,0.0115,116.0199,0.0117,0.4811,0.0228,Tumor,Tumor- (1089)
0.1519,0.0822,90.1138,0.0859,0.6558,0.1519,Tumor,Tumor- (1745)
0.0,0.0,205.0467,0.0,0.0,0.0,Tumor,Tumor- (2140)
0.0,0.0,242.3256,0.0,0.0,0.0,Tumor,Tumor- (1288)
0.1168,0.062,89.4218,0.0635,0.7292,0.1168,Tumor,Tumor- (1688)
0.0,0.0,183.559,0.0,0.0,0.0,Tumor,Tumor- (782)
0.0,0.0,246.0449,0.0,0.0,0.0,Tumor,Tumor- (1049)
0.0,0.0,188.4715,0.0,0.0,0.0,Tumor,Tumor- (1386)
0.0,0.0,169.3505,0.0,0.0,0.0,Tumor,Tumor- (1540)
0.0,0.0,192.5899,0.0,0.0,0.0,Tumor,Tumor- (557)
0.0,0.0,184.6141,0.0,0.0,0.0,Tumor,Tumor- (1949)
0.0,0.0,117.83,0.0,0.0,0.0,Tumor,Tumor- (437)
0.0,0.0,106.0835,0.0,0.0,0.0,Tumor,Tumor- (1175)
0.0,0.0,97.7394,0.0,0.0,0.0,Tumor,Tumor- (1474)
0.2826,0.1646,58.5931,0.1759,0.7196,0.2826,Tumor,Tumor- (126)
0.1655,0.0902,100.5497,0.0963,0.5897,0.1655,Tumor,Tumor- (2075)
0.1139,0.0604,102.6755,0.0627,0.6215,0.1139,Tumor,Tumor- (910)
0.0,0.0,284.412,0.0,0.0,0.0,Tumor,Tumor- (404)
0.0,0.0,121.8881,0.0,0.0,0.0,Tumor,Tumor- (2149)
0.0,0.0,195.0771,0.0,0.0,0.0,Tumor,Tumor- (597)
0.0,0.0,81.9898,0.0,0.0,0.0,Tumor,Tumor- (1976)
0.0,0.0,63.9461,0.0,0.0,0.0,Tumor,Tumor- (1227)
0.0,0.0,173.1307,0.0,0.0,0.0,Tumor,Tumor- (1390)
0.0,0.0,137.3217,0.0,0.0,0.0,Tumor,Tumor- (2278)
0.0,0.0,118.5169,0.0,0.0,0.0,Tumor,Tumor- (1581)
0.0,0.0,168.9432,0.0,0.0,0.0,Tumor,Tumor- (1364)
0.0,0.0,179.2163,0.0,0.0,0.0,Tumor,Tumor- (352)
0.0,0.0,236.7409,0.0,0.0,0.0,Tumor,Tumor- (1836)
0.0,0.0,161.5952,0.0,0.0,0.0,Tumor,Tumor- (1119)
0.0,0.0,282.7627,0.0,0.0,0.0,Tumor,Tumor- (388)
0.0,0.0,150.2552,0.0,0.0,0.0,Tumor,Tumor- (848)
0.2803,0.163,68.3056,0.1742,0.7177,0.2803,Tumor,Tumor- (72)
0.0,0.0,192.8986,0.0,0.0,0.0,Tumor,Tumor- (809)
0.3388,0.2039,61.1003,0.2193,0.7438,0.3388,Tumor,Tumor- (91)
0.1889,0.1043,100.214,0.1102,0.6607,0.1889,Tumor,Tumor- (2041)
0.3085,0.1823,60.1041,0.1958,0.7265,0.3085,Tumor,Tumor- (116)
0.0,0.0,285.3984,0.0,0.0,0.0,Tumor,Tumor- (413)
0.0,0.0,160.0312,0.0,0.0,0.0,Tumor,Tumor- (1099)
0.0,0.0,167.9866,0.0,0.0,0.0,Tumor,Tumor- (192)
0.0,0.0,91.9045,0.0,0.0,0.0,Tumor,Tumor- (828)
0.1724,0.0944,97.0032,0.0993,0.6522,0.1724,Tumor,Tumor- (2061)
0.0,0.0,116.6812,0.0,0.0,0.0,Tumor,Tumor- (1168)
0.0,0.0,134.5934,0.0,0.0,0.0,Tumor,Tumor- (1522)
0.0,0.0,105.5115,0.0,0.0,0.0,Tumor,Tumor- (1931)
0.028,0.0142,100.5808,0.0145,0.391,0.028,Tumor,Tumor- (2)
0.1369,0.0735,69.1397,0.0762,0.6722,0.1369,Tumor,Tumor- (178)
