epoch,lr,time,train_total,train_seg,train_aux,train_cls,train_bbox,train_seg_focal,train_seg_tversky,train_seg_chamfer,train_seg_smooth,train_seg_total,val_macro,val_dice_Normal,val_thresh_Normal,val_dice_Tumor,val_thresh_Tumor,val_dice_Stone,val_thresh_Stone
110,0.00022026126610496852,246.12650847434998,0.7115810318308741,0.14579874021488765,0.3614337424216158,0.012748394593349411,0.005375823806313047,0.006007376219284921,0.13647036115926597,0.006532900746368087,0.0005455241657989935,0.14579874021488765,0.9034935816196915,1.0,0.3,0.8887163927339269,0.5,0.8217643521251474,0.5
111,0.0002188214982009016,244.51289081573486,0.7308991089736292,0.1494061722546933,0.37315908483722054,0.011025305356378176,0.00529966239390178,0.005426226972813501,0.14073557076800167,0.00637887041520264,0.0005493930471304948,0.1494061722546933,,,,,,,
112,0.00021737365378888187,244.77719807624817,0.6995572655983464,0.15153720394186482,0.3533583820806036,0.006903598217619755,0.005473154451312858,0.0060055557572046975,0.14218403334505075,0.006584966744736467,0.0005513162240281631,0.15153720394186482,,,,,,,
113,0.00021591790277987043,245.09668612480164,0.707134677053317,0.14845574955597363,0.3594123363343716,0.008642847701973369,0.005395373333177252,0.005837659829569534,0.13930582116645668,0.006513815781074004,0.0005536070012134187,0.14845574955597363,,,,,,,
114,0.00021445441601270276,245.26529741287231,0.6724672859012886,0.14615490691460845,0.33864118798709075,0.007562184798475579,0.005332799949738104,0.005556169967601351,0.13737719960837425,0.006334844879504795,0.0005411497084766746,0.14615490691460845,,,,,,,
115,0.00021298336523403968,244.9803910255432,0.6689264253805836,0.14777143589703667,0.3384000527326881,0.002780201918541309,0.0053211953826199886,0.00601816120703311,0.13844716434942372,0.006503166976710217,0.0005452680450911983,0.14777143589703667,0.9051722727901476,1.0,0.3,0.8893099257899454,0.5,0.8262068925804973,0.5
116,0.0002115049230782124,243.71547436714172,0.6883269662564103,0.14445767626629566,0.35234822957444767,0.004682984677872534,0.005266747835119065,0.00594234351220235,0.13523531902620461,0.00644858563416274,0.0005572099911022114,0.14445767626629566,,,,,,,
117,0.00021001926304696296,244.60912108421326,0.7205056343812749,0.1514895546081822,0.3655747735204848,0.009645557043588191,0.0054423450550225355,0.0055914059154038975,0.14251736089640848,0.00664679641839658,0.000573898609546865,0.1514895546081822,,,,,,,
118,0.00020852655948908316,244.4733338356018,0.6904986144106894,0.15094971969231222,0.3476033465350437,0.0073963033382381214,0.005307791900198726,0.0054956794443207484,0.14217102131440612,0.006455501825238623,0.0005526756436256381,0.15094971969231222,,,,,,,
119,0.0002070269875799538,245.52707195281982,0.6832236025813987,0.15172817434686484,0.3440272987488638,0.004578299022707719,0.005374079848260555,0.006117506934322553,0.14225069346169683,0.00660957495305344,0.0005518616171398994,0.15172817434686484,,,,,,,
120,0.00020552072330098716,245.51027870178223,0.6846485312403965,0.1435049247394038,0.35015542096707053,0.005474405714832716,0.005151194964623303,0.0057630749986722915,0.13457544920088343,0.006223363630328171,0.000547184942846969,0.1435049247394038,0.904115351416909,1.0,0.3,0.8917261768145222,0.5,0.820619877436205,0.5
121,0.0002040079434189748,247.82423305511475,0.7055294206414703,0.14916918446743832,0.35636705222676135,0.01126925454687075,0.005202336540367669,0.005823570665321617,0.14002768246515493,0.006525473421160223,0.00055194272763449,0.14916918446743832,,,,,,,
122,0.00020248882546534326,247.46299195289612,0.6785693767612205,0.1408488959883442,0.34897451321667555,0.003857141079621398,0.0051383918694632505,0.0053484734955075545,0.13226099536846836,0.006368326950277061,0.0005526348639117171,0.1408488959883442,,,,,,,
123,0.00020096354771531976,246.95054960250854,0.7116033264694257,0.14536430952699944,0.36060596893161184,0.014647518774797069,0.0052783838796297685,0.005703843982634409,0.13647599753567763,0.006258916559957361,0.0005500986782996367,0.14536430952699944,,,,,,,
124,0.00019943228916701104,247.5326864719391,0.6878306633007776,0.14477482339408718,0.3494203443429197,0.008362438124870317,0.005217656090609359,0.005531132028351906,0.13616821370380125,0.006043013237280063,0.0005397138093935395,0.14477482339408718,,,,,,,
125,0.00019789522952039695,246.99581480026245,0.7104631906170495,0.14423522811031936,0.366232353784339,0.006147050488921409,0.0053000936578137614,0.005361259978561171,0.13564248279673266,0.006352249953276932,0.0005536086703123813,0.14423522811031936,0.9040820962172459,1.0,0.3,0.8874390578855051,0.5,0.8248072307662323,0.5
126,0.0001963525491562421,247.04256963729858,0.6477554415776857,0.14029937067693246,0.327335983400199,0.005902335985439404,0.005208739822216001,0.005497118525806795,0.13151931067007103,0.006451870912319678,0.0005700609230360425,0.14029937067693246,,,,,,,
127,0.00019480442911492702,247.20838451385498,0.6632066985289932,0.13858709440820152,0.33875220350882146,0.005963477563749663,0.005198607677002608,0.005426830491517349,0.13007820738206438,0.006055789667522079,0.0005416153452504812,0.13858709440820152,,,,,,,
128,0.00019325105107520263,247.31367778778076,0.6870122123314604,0.1432459310089672,0.34848898459827476,0.010155148197017981,0.005372548158157431,0.005281786907670583,0.13479225851317467,0.006234428243936651,0.0005467123182872779,0.1432459310089672,,,,,,,
129,0.00019169259733286913,248.13713431358337,0.693761511583915,0.143738034205677,0.35680365531232344,0.00421178208227776,0.00523928221387067,0.005489470945800416,0.13497941121361487,0.006425579246852019,0.0005636291018296649,0.143738034205677,,,,,,,
130,0.00019012925077938314,247.79544758796692,0.6676776173319765,0.14497315701150887,0.3377803658617963,0.0053460644404624315,0.005279166617702585,0.005519026911729723,0.13637162907858483,0.006057221523715556,0.0005389059083165231,0.14497315701150887,0.9010761878840908,1.0,0.3,0.8849185312241946,0.5,0.8183100324280778,0.5
131,0.0001885611948803941,253.18008995056152,0.6639493879696344,0.13987487486651393,0.3404314263518997,0.0031534130917729715,0.005070143706574841,0.005223722858465684,0.13144088915003102,0.00630887338158087,0.0005582669286137503,0.13987487486651393,,,,,,,
132,0.0001869886136542143,264.59392499923706,0.6667057472763885,0.13450832568664903,0.3448338769344279,0.004739809391086401,0.005043325786197227,0.005290795573678248,0.12604238360837414,0.006238950431645246,0.0005567110445896981,0.13450832568664903,,,,,,,
133,0.00018541169165022298,254.47798991203308,0.6724026029519932,0.14107420072154536,0.34425041661232086,0.00437634748332695,0.005222079178461006,0.005551855716190279,0.13238070327886112,0.006173874381178422,0.0005470457746819026,0.14107420072154536,,,,,,,
134,0.00018383061392720913,267.4506883621216,0.6607741692118073,0.1341419313456473,0.3377209368654089,0.009465846025502683,0.0052299176305300845,0.005095785355417263,0.1259225442730066,0.006137340357472282,0.0005493144463032029,0.1341419313456473,,,,,,,
135,0.0001822455660316536,258.3958947658539,0.625585162158841,0.12974546270942344,0.3207453058159292,0.004035663005948838,0.005281950889127232,0.004907601844157941,0.12169719134891377,0.006171140954964605,0.0005509885336394776,0.12974546270942344,0.9026969356981874,1.0,0.3,0.8896762907060495,0.5,0.8184145163885126,0.5
136,0.00018065673397595473,253.13462042808533,0.6563203527070387,0.13545777892367183,0.33689808601463067,0.005037856519746121,0.0051723360122091265,0.005139166653581105,0.12726878045804565,0.005991739749986007,0.0005396250014072064,0.13545777892367183,,,,,,,
137,0.00017906430421659876,250.90692853927612,0.6201131089117514,0.13136900338973284,0.31694211732170724,0.0032072405226411674,0.004996045177628125,0.005518573100806009,0.12276219249659105,0.006066805113885075,0.0005483523331140199,0.13136900338973284,,,,,,,
138,0.00017746846363227842,250.25781154632568,0.6646490890425459,0.13399292689050835,0.3441208421517193,0.00442998230166236,0.004960750652500306,0.0051028549725114225,0.1258424654242178,0.005987808633589153,0.0005370221627187879,0.13399292689050835,,,,,,,
139,0.00017586939950196186,248.17967700958252,0.6352123878847477,0.13183064733666042,0.32508984471473806,0.005154446583092173,0.005234799376616976,0.005057451513236881,0.12359036269222254,0.006253384743832655,0.0005614079334594843,0.13183064733666042,,,,,,,
140,0.00017426729948291474,248.4717299938202,0.6218122995863254,0.1344358437104609,0.31115652767423885,0.010166450012221129,0.005169353627810664,0.00611624078366388,0.12491383240436306,0.006697471177881079,0.0005703548220442931,0.1344358437104609,0.9020268165640077,1.0,0.3,0.8836716181844663,0.5,0.8224088315075567,0.5
141,0.00017266235158867752,248.6398847103119,0.6454680080072106,0.133702422337392,0.3316987272356856,0.0038872513900569438,0.005101572698121159,0.00549902440214387,0.1250476741496503,0.00620131993792611,0.0005506398843977562,0.133702422337392,,,,,,,
142,0.00017105474416700164,247.63435196876526,0.6435053074410605,0.1275871202504477,0.33519283536192596,0.002731900087499718,0.005136779780409431,0.004992363598311676,0.11949964079467082,0.0060788734014288045,0.0005567890356745996,0.1275871202504477,,,,,,,
143,0.0001694446658777458,247.35522031784058,0.6379826828808138,0.1297573303165041,0.32937794954501365,0.003675379355971165,0.00517706031891571,0.005036676241297041,0.12166224568545897,0.006007833072035092,0.0005449236562559826,0.1297573303165041,,,,,,,
144,0.00016783230567073596,247.9828498363495,0.624917845734205,0.12777891391473797,0.3214269156631141,0.004783375254316074,0.0050439991801123855,0.005088074563376798,0.11955830085954351,0.0061547814354349865,0.0005514736156480958,0.12777891391473797,,,,,,,
145,0.00016621785276359127,247.67940998077393,0.644699918488967,0.13167673851002534,0.33337683169093807,0.0025935898592475398,0.005115416050426594,0.004724415559403925,0.1238899228080171,0.006015427130306779,0.0005468625593646302,0.13167673851002534,0.903787860682589,1.0,0.3,0.8866960977136134,0.5,0.8246674843341535,0.5
146,0.0001646014966195185,248.1155550479889,0.6522827070177147,0.13714942747619763,0.3365574581475431,0.00012444388314001412,0.005022954126863852,0.005390162190470567,0.12866866096600657,0.006071202732561368,0.000550027689533488,0.13714942747619763,,,,,,,
147,0.00016298342692507763,247.8149757385254,0.6746311317666078,0.13385100043817613,0.34961621622036576,0.006078831284362402,0.005073595534539562,0.005246120370467801,0.12546015481698614,0.006178739900498926,0.0005535527667539171,0.13385100043817613,,,,,,,
148,0.00016136383356792156,247.92627358436584,0.6295774241236491,0.12989101287206703,0.32438611823648544,0.0031905285879134312,0.00489538867107022,0.00494822197971946,0.1220500448423667,0.005679296486031542,0.0005309782323077567,0.12989101287206703,,,,,,,
149,0.0001597429066145116,247.36661005020142,0.6162922045323237,0.12685702292063317,0.31607363112660913,0.005060130454757752,0.005064800697231314,0.005031329896765017,0.11879215356942598,0.005957202712862926,0.0005493795286774293,0.12685702292063317,,,,,,,
150,0.0001581208362878126,247.70817732810974,0.6250676031502364,0.13061699171487184,0.3204802688663683,0.003405171614981173,0.005097704013097661,0.005310529239182555,0.12220259650405593,0.006098408976510954,0.0005466155397465132,0.13061699171487184,0.9048019794842505,1.0,0.3,0.8940734874274685,0.5,0.8203324510252825,0.5
151,0.00015649781294496933,247.77333402633667,0.6189721880714697,0.1282737516927294,0.3166361207438882,0.005932860596375797,0.004839988655157153,0.005173708170351295,0.12001948355982343,0.006050438520458042,0.000553406191730664,0.1282737516927294,,,,,,,
152,0.00015487402705496707,247.5556674003601,0.5897674479409662,0.13058271524965695,0.29697034098862024,0.0034760810294674886,0.005058850494825345,0.005775156372474846,0.1216420438960414,0.0062211358480327595,0.0005494690133468675,0.13058271524965695,,,,,,,
153,0.0001532496691762796,247.38656640052795,0.5926033161697587,0.12520425710814923,0.30332765982048077,0.0023097787241143195,0.004985818186383548,0.004759017819811009,0.11736431456334323,0.006051163264120263,0.000553432543049213,0.12520425710814923,,,,,,,
154,0.00015162492993450597,246.8380720615387,0.6041729272762557,0.1275086229440332,0.3087291877405323,0.0035821711582707865,0.0049353412261686205,0.005247726172884726,0.11923260829674753,0.005947998294039242,0.0005428906269312083,0.1275086229440332,,,,,,,
155,0.00015,247.25537180900574,0.6170583825646193,0.12620808194874156,0.3168031812757644,0.005396551077729139,0.005060061133870153,0.0050944045794747116,0.1181181156666491,0.005882189032443097,0.0005446700879760224,0.12620808194874156,0.905982304645224,1.0,0.3,0.8941449782382288,0.5,0.8238019356974432,0.5
156,0.00014837507006549403,246.0178484916687,0.5932804038943187,0.12572921432020795,0.303513122788333,0.0021954534266855233,0.004980753363946365,0.005265648054821537,0.11729697801943147,0.0062208328763232075,0.000561717198466433,0.12572921432020795,,,,,,,
157,0.00014675033082372038,246.57095313072205,0.6179485847973581,0.12559876969835054,0.31951036733143634,0.003029515763742916,0.004958517541340918,0.004687695025400251,0.11795870554926001,0.005796825170626069,0.0005395624058391059,0.12559876969835054,,,,,,,
158,0.00014512597294503293,245.40432381629944,0.5948676804753499,0.12415790638712074,0.3056787125190791,0.0025238364638801893,0.0047707521859178545,0.004818735769541105,0.11639379717334032,0.0057813543128030645,0.0005469615688554235,0.12415790638712074,,,,,,,
159,0.00014350218705503067,244.07603240013123,0.584090614311046,0.12574637339923395,0.29704682851034697,0.003130315713138277,0.004757372532905377,0.005063110295712402,0.11763566278569712,0.005985145022074298,0.0005502796455174294,0.12574637339923395,,,,,,,
160,0.00014187916371218736,243.74773979187012,0.6051329698374602,0.12308127280563623,0.31223435091654433,0.0036855441427277764,0.004941937765069989,0.005391520844635396,0.11468300937567667,0.0059046851374993355,0.0005439994518249844,0.12308127280563623,0.9025060038966309,1.0,0.3,0.8925919429300839,0.5,0.8149260687598092,0.5
161,0.00014025709338548836,243.91514372825623,0.6165191539031751,0.12557081327071482,0.31896933858863113,0.0027156896153181244,0.004827618883424122,0.005227660651448858,0.1172072989085972,0.006157827247136836,0.0005694005653846196,0.12557081327071482,,,,,,,
162,0.00013863616643207844,244.0329704284668,0.5718450863401927,0.11996534219406624,0.2947323710891706,6.32760951122762e-05,0.004796615650746922,0.004766621853839618,0.11215735809068093,0.005972659883890633,0.0005503251812458041,0.11996534219406624,,,,,,,
163,0.00013701657307492235,244.6101896762848,0.5962004966799813,0.1222795403820916,0.30695754458337865,0.004063617834523127,0.004649366237039078,0.005068461732595735,0.11413915546035579,0.006032143843509421,0.000558507938519442,0.1222795403820916,,,,,,,
164,0.00013539850338048154,244.59239196777344,0.6117603951060647,0.12140399259295685,0.319361786800711,0.0017950308070182525,0.0046951249616674065,0.00531193065859776,0.11306041402069374,0.005954348528342467,0.0005447361869510465,0.12140399259295685,,,,,,,
165,0.00013378214723640876,244.38332533836365,0.5965888605340925,0.12282404223339954,0.30743542952793385,0.0032747299943424696,0.0046058381060126155,0.00467728343834925,0.11523748239190244,0.005710950403388789,0.0005380087345061428,0.12282404223339954,0.9027137394545521,1.0,0.3,0.8898904333322761,0.5,0.8182507850313805,0.5
166,0.00013216769432926404,246.52602338790894,0.5896064919024628,0.11930746599697845,0.30683584836450606,0.0006713678492303469,0.00462672327363532,0.004613789719464805,0.11167654336712943,0.005922645170338962,0.0005581025314846909,0.11930746599697845,,,,,,,
167,0.00013055533412225422,245.0481035709381,0.5775220719073455,0.11852923744109445,0.29847293134281383,0.0018331506102055419,0.004660289368747017,0.004807729832569005,0.11071291559312434,0.005905084645265746,0.0005604969396533082,0.11852923744109445,,,,,,,
168,0.00012894525583299833,276.9602303504944,0.5863395720203431,0.12070409178731388,0.3013834540100758,0.004038978260919798,0.0046960514976523565,0.004595153238641096,0.11318923971074492,0.005729597569684801,0.0005490021522503398,0.12070409178731388,,,,,,,
169,0.0001273376484113225,244.70622968673706,0.6209789465196157,0.12689791561996672,0.3219188025866694,0.001798215480311552,0.004640123939537199,0.005207646212892403,0.11863795930583089,0.005995152191001756,0.0005473387749236796,0.12689791561996672,,,,,,,
170,0.0001257327005170853,243.98986530303955,0.5696699454592961,0.12081008849797176,0.29213826213862,0.0013642115675049486,0.004578498200359827,0.004972708334145807,0.11281027323663897,0.0059419152275569246,0.0005614947606758773,0.12081008849797176,0.906252296229118,1.0,0.3,0.8934058875728742,0.5,0.8253510011144795,0.5
171,0.00012413060049803814,243.90709280967712,0.6071741649812741,0.11798301348170138,0.3182184372952998,0.002592709294814756,0.004573718519425458,0.004554608862083533,0.11048155183128583,0.005783128489997937,0.0005528829004020516,0.11798301348170138,,,,,,,
172,0.00012253153636772156,243.98212671279907,0.5807599190144717,0.1190412627497727,0.301681585201545,0.00034584717623669466,0.004359383219231349,0.004862602490597894,0.11124879665397283,0.005748050739694294,0.0005583812833919997,0.1190412627497727,,,,,,,
173,0.00012093569578340124,244.3752133846283,0.579336827350244,0.12191895415265289,0.2985802384782753,0.0004837114484320508,0.004468280761240596,0.004780403576041292,0.11406752455452975,0.006033030123916056,0.0005451122516486885,0.12191895415265289,,,,,,,
174,0.00011934326602404528,244.23788118362427,0.5774955806024957,0.11531952465518686,0.29591441353909786,0.009344508833818764,0.004416836865419395,0.0046261815133358895,0.10773415807561451,0.005809251324764144,0.0005455907480680738,0.11531952465518686,,,,,,,
175,0.00011775443396834638,244.0274395942688,0.5777341289816337,0.11776623772384101,0.29990907281445806,0.0010912291202513586,0.0044399738643642675,0.004549649288373175,0.11023898418451518,0.0058434938772358135,0.0005585720108307567,0.11776623772384101,0.9056338712239694,1.0,0.3,0.8929746032747079,0.5,0.8239270103972006,0.5
176,0.00011616938607279086,243.45523929595947,0.571878448243287,0.1164750484493683,0.2957036281559197,0.0032795868284721,0.004220839392659571,0.0046822032555224645,0.10888844096048184,0.005700408123549091,0.0005419985348915228,0.1164750484493683,,,,,,,
177,0.00011458830834977698,243.75964665412903,0.5344782622033701,0.11165423320206516,0.2760274954644856,0.00016270924852801016,0.004245981033885344,0.004294388892168072,0.10455930890656852,0.005492750952454635,0.0005415961495791111,0.11165423320206516,,,,,,,
178,0.0001130113863457857,244.13507437705994,0.5967903391857929,0.1213307075351184,0.30853617022329627,0.00380811958826056,0.004361460524634336,0.00454857982591487,0.1138597695322717,0.005735787006891369,0.0005446406190953442,0.1213307075351184,,,,,,,
179,0.00011143880511960584,243.90387725830078,0.5778152404050708,0.11753197123311188,0.30092317023904536,0.0006474253154463871,0.004062574575301649,0.0045802545257498445,0.11007742411871466,0.005639545152112244,0.0005452017565460508,0.11753197123311188,,,,,,,
180,0.00010987074922061689,243.7075173854828,0.5240822549109684,0.11436781692147957,0.26541319940451297,0.003158333025563604,0.004152195704296349,0.00433772021682652,0.10723646196014984,0.005479875623944457,0.0005369691432251641,0.11436781692147957,0.9043392848038113,1.0,0.3,0.8901486196186275,0.5,0.8228692347928065,0.5
181,0.00010830740266713087,243.9700963497162,0.5468422853100207,0.11370275218858925,0.2823502909646891,0.001351029101991221,0.004065275800165096,0.0043707508546513485,0.10650848779529919,0.005537274366087288,0.0005487617782766763,0.11370275218858925,,,,,,,
182,0.00010674894892479738,243.98428106307983,0.573956754555955,0.11478617104350623,0.2998819453623487,0.0010652759360515304,0.004077667891183814,0.004681041227493323,0.10724394697591136,0.00561398908028337,0.0005418787532631465,0.11478617104350623,,,,,,,
183,0.00010519557088507298,244.25427865982056,0.5446846207155217,0.11802383152894792,0.2785299713331374,0.0006747875979896618,0.00402994931926,0.004514348593157112,0.1105838422821981,0.005741114212883529,0.000550833908488149,0.11802383152894792,,,,,,,
184,0.0001036474508437579,243.90449976921082,0.5654424996510226,0.11700858429917842,0.2919490495469623,0.002460260270822859,0.003955686984812909,0.0042673386025796544,0.11002229722046064,0.005331655298181412,0.0005312090878193852,0.11700858429917842,,,,,,,
185,0.00010210477047960302,243.73972129821777,0.5640031076304576,0.11652158272174719,0.29274642611463697,0.00031303864317701124,0.003957176003367421,0.0045318609983418,0.10914161807067536,0.005588044453780397,0.0005408142486699772,0.11652158272174719,0.9049926525691915,1.0,0.3,0.888426865450672,0.5,0.8265510922569023,0.5
186,0.00010056771083298893,246.76749563217163,0.5275037659341908,0.11287505171720075,0.26816962856594095,0.004344977213795707,0.003947612053226479,0.004446127039245671,0.1055156115652184,0.005714146313758261,0.0005624003998391392,0.11287505171720075,,,,,,,
187,9.903645228468024e-05,243.56588292121887,0.5713862299904501,0.11674801931053361,0.29658671775063417,0.0015659169132384348,0.004033315005219732,0.0043212781733285004,0.10962892981082767,0.005489091118604142,0.0005326552389553627,0.11674801931053361,,,,,,,
188,9.751117453465673e-05,243.65468645095825,0.5480006976023862,0.11308870872931252,0.28289621983927854,0.0029287169730712066,0.003756882430844165,0.004287146338684812,0.10596506691084326,0.005565334227315062,0.0005382817544254715,0.11308870872931252,,,,,,,
189,9.59920565810252e-05,243.99022126197815,0.5626329895260095,0.11259351923533945,0.2947544223656061,0.0005773214053431994,0.003599997823980225,0.004591010578005045,0.10516458115429515,0.0055660054540614835,0.0005492496997087064,0.11259351923533945,,,,,,,
190,9.447927669901282e-05,243.66396117210388,0.5537452999653577,0.10770576557568738,0.29059849999703624,0.0027106916709591427,0.0036569241953481,0.004439535179927869,0.10026183987404488,0.005896236517491595,0.0005627245399700198,0.10770576557568738,0.9045734537486334,1.0,0.3,0.8920954755590838,0.5,0.8216248856868167,0.5
191,9.297301242004618e-05,243.59162378311157,0.5178142559729243,0.1091915571669614,0.2661312229169322,0.0020707000531472674,0.003614805222727256,0.004092143610336499,0.10231227582900819,0.00546532747881924,0.0005447442556071005,0.1091915571669614,,,,,,,
192,9.14734405109168e-05,243.81863236427307,0.5457271276948807,0.11582620543213219,0.2810232718879341,0.0012507650098140183,0.003494668116622985,0.005192582888202772,0.1076443902246108,0.005867791987515356,0.0005533636821197261,0.11582620543213219,,,,,,,
193,8.998073695303701e-05,243.7002990245819,0.5500649819455319,0.1078204434774621,0.2897469218043044,0.0005461130549122972,0.003474435577484784,0.004292999028516367,0.10072514265885392,0.00549516861244219,0.0005471748572602275,0.1078204434774621,,,,,,,
194,8.849507692178758e-05,243.50032305717468,0.5515684678380168,0.10461272614342478,0.2908020511498743,0.0033923412407415904,0.0036176480240882156,0.004150754389472254,0.09762191057268589,0.005570260878764788,0.0005493034708068471,0.10461272614342478,,,,,,,
195,8.70166347659603e-05,243.8135688304901,0.5473962457879832,0.1139129449135541,0.2837162633372851,0.0009890121142617889,0.0033951267293478847,0.004595727128883658,0.1065492764888185,0.0054287669240098285,0.0005355824654619727,0.1139129449135541,0.9063163483636995,1.0,0.3,0.8907353184455223,0.5,0.8282137266455762,0.5
196,8.554558398729725e-05,244.70026564598083,0.5218300681844041,0.108454538979787,0.27105113923310725,8.777439435137675e-05,0.003292852321579316,0.004300914508920207,0.10144634097168485,0.005308176644242401,0.0005319535929015372,0.108454538979787,,,,,,,
197,8.408209722012956e-05,243.67196559906006,0.5269107060550824,0.10657436030926622,0.274337900436581,0.001921842416904212,0.003390399667567571,0.004391509332504862,0.09927822954962469,0.005698145039291828,0.0005554868464836002,0.10657436030926622,,,,,,,
198,8.262634621111818e-05,243.9060001373291,0.5148364260612319,0.10980582022271484,0.26450157387445955,0.0013641097350721148,0.0033926699278237424,0.004575118931063393,0.10232785216920293,0.0056970827682795554,0.0005430749185473679,0.10980582022271484,,,,,,,
199,8.117850179909842e-05,244.25499534606934,0.5395802111506306,0.11391197014551278,0.27890487448239204,0.0006687176124280329,0.0032571070289351437,0.004831903089739624,0.10621612067139312,0.005618372189843066,0.0005476056432755991,0.11391197014551278,,,,,,,
200,7.973873389503149e-05,243.71926879882812,0.5072420831716068,0.10631974195057028,0.2619577305853435,0.0015725405346060737,0.0031461757526236845,0.004264970631250658,0.09938972244278103,0.0052242568602658005,0.0005292056449643829,0.10631974195057028,0.9033594023130118,1.0,0.3,0.8901707137109343,0.5,0.8199074932281011,0.5
201,7.830721146206451e-05,243.32998704910278,0.5324774005630721,0.10724920768586978,0.2784557636700454,0.0010012540319568792,0.003210462280549109,0.00427555303131586,0.1001311206281385,0.005575140796722092,0.0005496359798889327,0.10724920768586978,,,,,,,
202,7.688410249570214e-05,243.3030126094818,0.5485475835053942,0.10812672480504414,0.28484957858615956,0.006671116646419637,0.0031746705376582115,0.004578202912591261,0.10067123257559944,0.005644625578983352,0.0005497647570056051,0.10812672480504414,,,,,,,
203,7.54695740040912e-05,243.79387736320496,0.5416911435264763,0.11330725163092144,0.2812427989913014,0.0002700985809056102,0.0030634931804604964,0.004942332304538263,0.10545887544517117,0.005701559925962639,0.0005526411408584469,0.11330725163092144,,,,,,,
204,7.406379198842189e-05,243.10658144950867,0.5138379624210961,0.10429231020017327,0.2687918667547272,6.885490984511661e-05,0.0030829632933329575,0.004171659958575357,0.09735813595876293,0.005416150213865605,0.0005443925727767528,0.10429231020017327,,,,,,,
205,7.266692142344672e-05,244.43976974487305,0.5387046747494743,0.11011475395150386,0.2814451266501918,9.142087550559353e-05,0.00309953400063699,0.004148958615416194,0.10320464916178634,0.005411482157644478,0.0005540525785720702,0.11011475395150386,0.9068504537813075,1.0,0.3,0.8904061679989221,0.5,0.8301451933450004,0.5
206,7.127912623811993e-05,244.70388555526733,0.563721491294518,0.11281010372556882,0.2960656998813304,0.0005366624192343492,0.003071441902829022,0.004629575301672415,0.10544792771112681,0.005358465504634477,0.0005336809727750781,0.11281010372556882,,,,,,,
207,6.990056929635957e-05,243.7205150127411,0.5508052545248565,0.10860233974651584,0.2898140642840747,0.001388035955168008,0.0029823397458726003,0.0042809364007248335,0.10145591841373686,0.005620277283186152,0.0005534614808516499,0.10860233974651584,,,,,,,
208,6.853141237793506e-05,244.18031644821167,0.5433462936899269,0.11283222411963992,0.28277908482208497,0.00037950748698829936,0.0029181478536993762,0.00448565112180942,0.10561624629281617,0.00535259287555535,0.0005403023027973091,0.11283222411963992,,,,,,,
209,6.717181615948128e-05,243.80978345870972,0.49051703052614765,0.0994941271129625,0.2557291741975393,0.001386135903274763,0.002960344437702988,0.0038794975493746903,0.09287435762494003,0.005370662600751016,0.0005494104749727288,0.0994941271129625,,,,,,,
210,6.582194019564266e-05,244.15924048423767,0.5433478323518449,0.10551260945543217,0.28712834963417755,0.0011329325266779835,0.00294132161272491,0.004347945980110397,0.09840823181036919,0.005404448702945346,0.0005420729317962154,0.10551260945543217,0.9053012255821029,1.0,0.3,0.8911814793960481,0.5,0.8247221973502603,0.5
211,6.448194290034848e-05,243.66516709327698,0.49910581891829664,0.10510850306088348,0.25878127408884366,3.06264120996445e-05,0.0028340835559287924,0.00396609932453506,0.09840713246147689,0.0053624600895048275,0.0005404143271644274,0.10510850306088348,,,,,,,
212,6.315198152822272e-05,243.92609667778015,0.5498689984127451,0.10343676884548923,0.29349594375347027,0.0002770181169794034,0.002891191178143478,0.004136132560138583,0.09640107658223605,0.005686184888201551,0.000564673083417754,0.10343676884548923,,,,,,,
213,6.183221215612904e-05,244.44182085990906,0.5197546462996507,0.10739285209403905,0.27055206886524363,0.000902918603585655,0.002750301672967336,0.004295438301087225,0.10037561351584554,0.005335670070136642,0.000539650000573792,0.10739285209403905,,,,,,,
214,6.052278966485491e-05,245.2272617816925,0.5237290022177963,0.10591716298111836,0.2741661539108673,0.0005854636621745508,0.0029281083280641184,0.004549483514897689,0.09863627533286966,0.005355808590733841,0.0005349966816762457,0.10591716298111836,,,,,,,
215,5.922386772093526e-05,243.88774609565735,0.5172363499237995,0.1065644534726515,0.2690935843698534,0.0013563211573834639,0.0027721564311970572,0.004319940468769384,0.09942594356225384,0.00552777357490356,0.0005468277029563759,0.1065644534726515,0.9070784067153491,1.0,0.3,0.8918754280268457,0.5,0.8293597921192014,0.5
216,5.793559875861938e-05,244.35057401657104,0.5082306035560268,0.10739381877639628,0.2634057595250709,0.0002353390441883599,0.0026827178272179142,0.0039548947176736345,0.1008221903457477,0.005126815317877088,0.0005332612180185634,0.10739381877639628,,,,,,,
217,5.6658133961981894e-05,244.27827501296997,0.5104011360273077,0.10303087334370445,0.26769013348625514,6.902146560626324e-05,0.0028185320749003636,0.0041108498877811765,0.09623479586477386,0.005263509387820481,0.0005347311322225918,0.10303087334370445,,,,,,,
218,5.5391623247180744e-05,244.1069941520691,0.5365660135921929,0.10903073106624225,0.2814385915133634,0.00031838303228155643,0.00246768178567912,0.004245709436672864,0.10204356457033628,0.005372293594495042,0.0005531024396520398,0.10903073106624225,,,,,,,
